title;description;rating;genre;duration;url
En busca de venganza;Un padre de familia (Arnold Schwarzenegger) buscará venganza contra el controlador del aeropuerto (Scoot McNairy) responsable del fallecimiento de su mujer e hija. Film basado en hechos reales.;R;Thriller;1hr 33 min;https://pluto.tv/latam/on-demand/movies/5e6ff3654698db001ab3dd65/details
6 Balas;Cuando secuestran a la hija de un profesional de artes marciales, sólo hay un hombre que puede ayudar a encontrarla: un ex-mercenario.;R;Crime;1hr 55 min;https://pluto.tv/latam/on-demand/movies/5f3fd887ad190c001a52e538/details
La conversación;Narra la historia de un espía profesional que trabaja tanto para clientes privados como públicos. Al organizar una escucha para un cliente, caerá en la tentación de escuchar qué dicen las 2 personas Pronto la situación le atormentará y querrá saber más.;PG;Thriller;1hr 53 min;https://pluto.tv/latam/on-demand/movies/5e5d796ee3406e0013955e87/details
Una familia peligrosa;Un jefe de la mafia y su familia son trasladados a un pueblo tranquilo en Francia bajo el programa de protección de testigos después de delatar a la mafia.;R;Comedy;1hr 51 min;https://pluto.tv/latam/on-demand/movies/6352bdcacba1290014dc1751/details
Por orgullo;La verdadera e inspiradora historia de Jim Ellis, un carismático maestro de escuela que cambió vidas para siempre cuando fundó un equipo de natación afroamericano en uno de los vecindarios más duros de Filadelfia.;PG;Drama;1hr 49 min;https://pluto.tv/latam/on-demand/movies/5fc918182fd74a0014cd910e/details
Zona de miedo;En Irak, una unidad de élite de artificieros norteamericanos actúa en una caótica ciudad donde cualquier persona puede ser un enemigo y cualquier objeto, una bomba.;TV-MA;War;2hr 11 min;https://pluto.tv/latam/on-demand/movies/604b91f9b2b870001a05f1cb/details
El último concierto;La película se centra en los miembros de un célebre cuarteto de cuerda que ve peligrar su continuidad cuando a uno de ellos le diagnostican una enfermedad que le imposibilitará volver a tocar para siempre.;R;Drama;1hr 45 min;https://pluto.tv/latam/on-demand/movies/5f80c62d07ce43001307d099/details
Apex;Cinco cazadores de élite pagan para cazar a un hombre en una isla desierta. Pero cuando su presa comienza a defenderse, los roles de cazadores y de la presa cambian de lado…;R;Action & Adventure;1hr 33 min;https://pluto.tv/latam/on-demand/movies/66a7d1a62fca0600131c856a/details
Nunca me dejes Sola;Kate es diagnosticada con Esclerosis Múltiple y Bec asume un trabajo ayudando a Kate. En ese momento,el matrimonio de ella con Evan llega al límite, y ambas forman un vínculo poco convencional, a veces conflictivo y ferozmente honesto.;R;Drama;1hr 42 min;https://pluto.tv/latam/on-demand/movies/6141f44dbce9e900135a5e4a/details
Besos que matan;"Ocho mujeres secuestradas. Todas en peligro de que sus vidas se corten cruelmente si el detective de la policía Alex Cross y la testigo clave Kate McTiernan no pueden localizar al esquivo ""coleccionista"" que se hace llama ""Casanova""";R;Thriller;1hr 55 min;https://pluto.tv/latam/on-demand/movies/5e5d7979e3406e0013955ffd/details
Asesino a sueldo;Un caso de identidad equivocada lleva a Slevin al centro de una guerra tramada por dos de los jefes criminales más rivales de la ciudad.;R;Drama;1hr 50 min;https://pluto.tv/latam/on-demand/movies/6310cffb37c5800013b697b2/details
El transportador 3;Frank Martin es un indiscutible especialista en entregas de alto riesgo. En esta ocasión está obligado bajo amenazas a trasladar dos voluminosas bolsas y una joven ucraniana desde Marsella hasta Odessa;PG-13;Action & Adventure;1hr 43 min;https://pluto.tv/latam/on-demand/movies/5e6a42b4e2fa10001becd22d/details
Match Point;un ex tenista profesional se enamora de una actriz que casualmente está saliendo con su amigo y futuro cuñado.;R;Romance;2hr 4 min;https://pluto.tv/latam/on-demand/movies/6310d86b04308c00135df072/details
La Batalla de los Malditos;Después de un brote viral mortal, el soldado militar privado Max Gatling lidera a un puñado de sobrevivientes y una banda heterogénea de robots contra un ejército de infectados.;R;Action & Adventure;1hr 28 min;https://pluto.tv/latam/on-demand/movies/62cc230f997d5700138b4e82/details
El aprendiz;Un ex-agente de la CIA vuelve a la acción para proteger a un testigo muy valioso, pero pronto se da cuenta de que los tiempos han cambiado y ya no puede confiar en nadie, ni siquiera en aquellos a los que consideraba sus amigos.;R;Crime;1hr 48 min;https://pluto.tv/latam/on-demand/movies/5e6a42a6e2fa10001becd0b7/details
